Adtalem Global Education Inc|ATGE|sector|Services
Adtalem Global Education Inc|ATGE|price|35.75
Adtalem Global Education Inc|ATGE|Prev. Close|35.75
Adtalem Global Education Inc|ATGE|Day's Range|35.1 - 35.93
Adtalem Global Education Inc|ATGE|Revenue|1.12B
Adtalem Global Education Inc|ATGE|Open|35.45
Adtalem Global Education Inc|ATGE|52 wk Range|19.77 - 51.79
Adtalem Global Education Inc|ATGE|EPS|4.16
Adtalem Global Education Inc|ATGE|Volume|267436
Adtalem Global Education Inc|ATGE|Market Cap|1.85B
Adtalem Global Education Inc|ATGE|Dividend (Yield)|N/A (N/A)
Adtalem Global Education Inc|ATGE|Average Vol. (3m)|396553
Adtalem Global Education Inc|ATGE|P/E Ratio|8.6
Adtalem Global Education Inc|ATGE|Beta|1.01
Adtalem Global Education Inc|ATGE|1-Year Change| - 26.76%
Adtalem Global Education Inc|ATGE|Shares Outstanding|51802441
Adtalem Global Education Inc|ATGE|Next Earnings Date|Aug 18 2020
ADTRAN Inc|ADTN|industry|Communications Equipment
ADTRAN Inc|ADTN|sector|Technology
ADTRAN Inc|ADTN|price|12.18
ADTRAN Inc|ADTN|Prev. Close|12.18
ADTRAN Inc|ADTN|Day's Range|12.12 - 12.37
ADTRAN Inc|ADTN|Revenue|473.12M
ADTRAN Inc|ADTN|Open|12.29
ADTRAN Inc|ADTN|52 wk Range|4.8 - 13.2
ADTRAN Inc|ADTN|EPS| - 1.4
ADTRAN Inc|ADTN|Volume|150587
ADTRAN Inc|ADTN|Market Cap|584.13M
ADTRAN Inc|ADTN|Dividend (Yield)|0.36 (2.92%)
ADTRAN Inc|ADTN|Average Vol. (3m)|347917
ADTRAN Inc|ADTN|P/E Ratio|N/A
ADTRAN Inc|ADTN|Beta|1.4
ADTRAN Inc|ADTN|1-Year Change|13.3%
ADTRAN Inc|ADTN|Shares Outstanding|47957952
ADTRAN Inc|ADTN|Next Earnings Date|Oct 20 2020
Advanced Energy Industries Inc|AEIS|industry|Semiconductors
Advanced Energy Industries Inc|AEIS|sector|Technology
Advanced Energy Industries Inc|AEIS|price|80.03
Advanced Energy Industries Inc|AEIS|Prev. Close|80.03
Advanced Energy Industries Inc|AEIS|Day's Range|79.51 - 81.21
Advanced Energy Industries Inc|AEIS|Revenue|1.17B
Advanced Energy Industries Inc|AEIS|Open|79.67
Advanced Energy Industries Inc|AEIS|52 wk Range|33.4 - 81.91
Advanced Energy Industries Inc|AEIS|EPS|1.7
Advanced Energy Industries Inc|AEIS|Volume|189235
Advanced Energy Industries Inc|AEIS|Market Cap|3.07B
Advanced Energy Industries Inc|AEIS|Dividend (Yield)|N/A (N/A)
Advanced Energy Industries Inc|AEIS|Average Vol. (3m)|272620
Advanced Energy Industries Inc|AEIS|P/E Ratio|47.13
Advanced Energy Industries Inc|AEIS|Beta|1.59
Advanced Energy Industries Inc|AEIS|1-Year Change|66.35%
Advanced Energy Industries Inc|AEIS|Shares Outstanding|38330839
Advanced Energy Industries Inc|AEIS|Next Earnings Date|Nov 02 2020
Aegion Corp|AEGN|industry|Construction Services
Aegion Corp|AEGN|sector|Capital Goods
Aegion Corp|AEGN|price|17.05
Aegion Corp|AEGN|Prev. Close|17.05
Aegion Corp|AEGN|Day's Range|16.51 - 17.13
Aegion Corp|AEGN|Revenue|1.15B
Aegion Corp|AEGN|Open|16.63
Aegion Corp|AEGN|52 wk Range|11.4 - 23.64
Aegion Corp|AEGN|EPS| - 0.21
Aegion Corp|AEGN|Volume|135610
Aegion Corp|AEGN|Market Cap|524.65M
Aegion Corp|AEGN|Dividend (Yield)|N/A (N/A)
Aegion Corp|AEGN|Average Vol. (3m)|117831
Aegion Corp|AEGN|P/E Ratio|N/A
Aegion Corp|AEGN|Beta|1.27
Aegion Corp|AEGN|1-Year Change| - 10.31%
Aegion Corp|AEGN|Shares Outstanding|30771371
Aegion Corp|AEGN|Next Earnings Date|Oct 28 2020
Aehr Test Systems|AEHR|industry|Electronic Instr. & Controls
Aehr Test Systems|AEHR|sector|Technology
Aehr Test Systems|AEHR|price|2.060
Aehr Test Systems|AEHR|Prev. Close|2.06
Aehr Test Systems|AEHR|Day's Range|2.05 - 2.13
Aehr Test Systems|AEHR|Revenue|25.75M
Aehr Test Systems|AEHR|Open|2.13
Aehr Test Systems|AEHR|52 wk Range|1.1 - 2.78
Aehr Test Systems|AEHR|EPS|0.01
Aehr Test Systems|AEHR|Volume|46524
Aehr Test Systems|AEHR|Market Cap|47.41M
Aehr Test Systems|AEHR|Dividend (Yield)|N/A (N/A)
Aehr Test Systems|AEHR|Average Vol. (3m)|89798
Aehr Test Systems|AEHR|P/E Ratio|250.61
Aehr Test Systems|AEHR|Beta|0.76
Aehr Test Systems|AEHR|1-Year Change|54.89%
Aehr Test Systems|AEHR|Shares Outstanding|23014962
Aehr Test Systems|AEHR|Next Earnings Date|Sep 24 2020
Aeon Global Health Corp|AGHC|industry|Healthcare Facilities
Aeon Global Health Corp|AGHC|sector|Healthcare
Aeon Global Health Corp|AGHC|price|0.077
Aeon Global Health Corp|AGHC|Prev. Close|0.06
Aeon Global Health Corp|AGHC|Day's Range|0.074 - 0.077
Aeon Global Health Corp|AGHC|Revenue|3.06M
Aeon Global Health Corp|AGHC|Open|0.074
Aeon Global Health Corp|AGHC|52 wk Range|0.022 - 0.197
Aeon Global Health Corp|AGHC|EPS| - 0.87
Aeon Global Health Corp|AGHC|Volume|733
Aeon Global Health Corp|AGHC|Market Cap|763.46K
Aeon Global Health Corp|AGHC|Dividend (Yield)|N/A (N/A)
Aeon Global Health Corp|AGHC|Average Vol. (3m)|34267
Aeon Global Health Corp|AGHC|P/E Ratio|N/A
Aeon Global Health Corp|AGHC|Beta|1.12
Aeon Global Health Corp|AGHC|1-Year Change| - 26.67%
Aeon Global Health Corp|AGHC|Shares Outstanding|9915064
Aeon Global Health Corp|AGHC|Next Earnings Date|Sep 02 2020
AeroVironment Inc|AVAV|industry|Aerospace & Defense
AeroVironment Inc|AVAV|sector|Capital Goods
AeroVironment Inc|AVAV|price|81.33
AeroVironment Inc|AVAV|Prev. Close|81.33
AeroVironment Inc|AVAV|Day's Range|80.2 - 81.68
AeroVironment Inc|AVAV|Revenue|367.29M
AeroVironment Inc|AVAV|Open|80.7
AeroVironment Inc|AVAV|52 wk Range|45 - 87
AeroVironment Inc|AVAV|EPS|1.72
AeroVironment Inc|AVAV|Volume|87068
AeroVironment Inc|AVAV|Market Cap|1.96B
AeroVironment Inc|AVAV|Dividend (Yield)|N/A (N/A)
AeroVironment Inc|AVAV|Average Vol. (3m)|221557
AeroVironment Inc|AVAV|P/E Ratio|47.41
AeroVironment Inc|AVAV|Beta|0.66
AeroVironment Inc|AVAV|1-Year Change|54.86%
AeroVironment Inc|AVAV|Shares Outstanding|24104564
AeroVironment Inc|AVAV|Next Earnings Date|Sep 09 2020
Aeterna Zentaris Inc|AEZS|industry|Biotechnology & Drugs
Aeterna Zentaris Inc|AEZS|sector|Healthcare
Aeterna Zentaris Inc|AEZS|price|0.514
Aeterna Zentaris Inc|AEZS|Prev. Close|0.514
Aeterna Zentaris Inc|AEZS|Day's Range|0.479 - 0.52
Aeterna Zentaris Inc|AEZS|Revenue|1.46M
Aeterna Zentaris Inc|AEZS|Open|0.485
Aeterna Zentaris Inc|AEZS|52 wk Range|0.37 - 2.57
Aeterna Zentaris Inc|AEZS|EPS| - 0.18
Aeterna Zentaris Inc|AEZS|Volume|4309219
Aeterna Zentaris Inc|AEZS|Market Cap|31.71M
Aeterna Zentaris Inc|AEZS|Dividend (Yield)|N/A (N/A)
Aeterna Zentaris Inc|AEZS|Average Vol. (3m)|4019187
Aeterna Zentaris Inc|AEZS|P/E Ratio|N/A
Aeterna Zentaris Inc|AEZS|Beta|1.56
Aeterna Zentaris Inc|AEZS|1-Year Change| - 75.52%
Aeterna Zentaris Inc|AEZS|Shares Outstanding|62678613
Aeterna Zentaris Inc|AEZS|Next Earnings Date|Nov 05 2020
Aflac Inc|AFL|industry|Insurance (Accident & Health)
Aflac Inc|AFL|sector|Financial
Aflac Inc|AFL|price|38.07
Aflac Inc|AFL|Prev. Close|38.07
Aflac Inc|AFL|Day's Range|37.37 - 38.25
Aflac Inc|AFL|Revenue|21.74B
Aflac Inc|AFL|Open|37.48
Aflac Inc|AFL|52 wk Range|23.11 - 55.07
Aflac Inc|AFL|EPS|4
Aflac Inc|AFL|Volume|2660868
Aflac Inc|AFL|Market Cap|27.14B
Aflac Inc|AFL|Dividend (Yield)|1.12 (2.97%)
Aflac Inc|AFL|Average Vol. (3m)|3852480
Aflac Inc|AFL|P/E Ratio|9.52
Aflac Inc|AFL|Beta|0.85
Aflac Inc|AFL|1-Year Change| - 27.69%
Aflac Inc|AFL|Shares Outstanding|712912378
Aflac Inc|AFL|Next Earnings Date|Oct 27 2020
Africa Israel Investments Ltd|AFIMF|industry|Construction Services
Africa Israel Investments Ltd|AFIMF|sector|Capital Goods
Africa Israel Investments Ltd|AFIMF|price|9.8
Africa Israel Investments Ltd|AFIMF|Prev. Close|9.9
Africa Israel Investments Ltd|AFIMF|Day's Range|9.7 - 9.9
Africa Israel Investments Ltd|AFIMF|Revenue|2.27B
Africa Israel Investments Ltd|AFIMF|Open|9.9
Africa Israel Investments Ltd|AFIMF|52 wk Range|9.6 - 12.3
Africa Israel Investments Ltd|AFIMF|EPS| - 1.07
Africa Israel Investments Ltd|AFIMF|Volume|N/A
Africa Israel Investments Ltd|AFIMF|Market Cap|2.01B
Africa Israel Investments Ltd|AFIMF|Dividend (Yield)|N/A (N/A)
Africa Israel Investments Ltd|AFIMF|Average Vol. (3m)|93618
Africa Israel Investments Ltd|AFIMF|P/E Ratio|N/A
Africa Israel Investments Ltd|AFIMF|Beta|0.63
Africa Israel Investments Ltd|AFIMF|1-Year Change| - 5.77%
Africa Israel Investments Ltd|AFIMF|Shares Outstanding|205542733
Africa Israel Investments Ltd|AFIMF|Next Earnings Date|Aug 27 2020
Agenus Inc|AGEN|industry|Biotechnology & Drugs
Agenus Inc|AGEN|sector|Healthcare
Agenus Inc|AGEN|price|3.71
Agenus Inc|AGEN|Prev. Close|3.71
Agenus Inc|AGEN|Day's Range|3.64 - 3.82
Agenus Inc|AGEN|Revenue|96.52M
Agenus Inc|AGEN|Open|3.82
Agenus Inc|AGEN|52 wk Range|1.82 - 4.79
Agenus Inc|AGEN|EPS| - 1.14
Agenus Inc|AGEN|Volume|1380088
Agenus Inc|AGEN|Market Cap|680.57M
Agenus Inc|AGEN|Dividend (Yield)|N/A (N/A)
Agenus Inc|AGEN|Average Vol. (3m)|3100124
Agenus Inc|AGEN|P/E Ratio|N/A
Agenus Inc|AGEN|Beta|1.92
Agenus Inc|AGEN|1-Year Change|31.1%
Agenus Inc|AGEN|Shares Outstanding|183442653
Agenus Inc|AGEN|Next Earnings Date|Nov 10 2020
Agilent Technologies Inc|A|industry|Scientific & Technical Instr.
Agilent Technologies Inc|A|sector|Technology
Agilent Technologies Inc|A|price|97.37
Agilent Technologies Inc|A|Prev. Close|97.37
Agilent Technologies Inc|A|Day's Range|96.9 - 98.83
Agilent Technologies Inc|A|Revenue|5.24B
Agilent Technologies Inc|A|Open|98.45
Agilent Technologies Inc|A|52 wk Range|61.13 - 99.36
Agilent Technologies Inc|A|EPS|2.18
Agilent Technologies Inc|A|Volume|957365
Agilent Technologies Inc|A|Market Cap|30.07B
Agilent Technologies Inc|A|Dividend (Yield)|0.72 (0.73%)
Agilent Technologies Inc|A|Average Vol. (3m)|1696410
Agilent Technologies Inc|A|P/E Ratio|44.68
Agilent Technologies Inc|A|Beta|1.09
Agilent Technologies Inc|A|1-Year Change|36.99%
Agilent Technologies Inc|A|Shares Outstanding|308777396
Agilent Technologies Inc|A|Next Earnings Date|Aug 18 2020
Agilysys Inc|AGYS|industry|Computer Hardware
Agilysys Inc|AGYS|sector|Technology
Agilysys Inc|AGYS|price|24.21
Agilysys Inc|AGYS|Prev. Close|24.21
Agilysys Inc|AGYS|Day's Range|23.49 - 24.37
Agilysys Inc|AGYS|Revenue|152.18M
Agilysys Inc|AGYS|Open|23.96
Agilysys Inc|AGYS|52 wk Range|12.61 - 37.17
Agilysys Inc|AGYS|EPS| - 1.47
Agilysys Inc|AGYS|Volume|163407
Agilysys Inc|AGYS|Market Cap|571.1M
Agilysys Inc|AGYS|Dividend (Yield)|N/A (N/A)
Agilysys Inc|AGYS|Average Vol. (3m)|246131
Agilysys Inc|AGYS|P/E Ratio|N/A
Agilysys Inc|AGYS|Beta|1.14
Agilysys Inc|AGYS|1-Year Change| - 12.85%
Agilysys Inc|AGYS|Shares Outstanding|23589518
Agilysys Inc|AGYS|Next Earnings Date|Nov 04 2020
AGNC Investment Corp|AGNC|industry|Real Estate Operations
AGNC Investment Corp|AGNC|sector|Services
AGNC Investment Corp|AGNC|price|13.88
AGNC Investment Corp|AGNC|Prev. Close|13.88
AGNC Investment Corp|AGNC|Day's Range|13.65 - 13.91
AGNC Investment Corp|AGNC|Revenue|853M
AGNC Investment Corp|AGNC|Open|13.75
AGNC Investment Corp|AGNC|52 wk Range|6.31 - 19.65
AGNC Investment Corp|AGNC|EPS| - 1.7
AGNC Investment Corp|AGNC|Volume|5407533
AGNC Investment Corp|AGNC|Market Cap|7.71B
AGNC Investment Corp|AGNC|Dividend (Yield)|1.44 (10.50%)
AGNC Investment Corp|AGNC|Average Vol. (3m)|9290732
AGNC Investment Corp|AGNC|P/E Ratio|N/A
AGNC Investment Corp|AGNC|Beta|0.92
AGNC Investment Corp|AGNC|1-Year Change| - 14.48%
AGNC Investment Corp|AGNC|Shares Outstanding|555517135
AGNC Investment Corp|AGNC|Next Earnings Date|Oct 21 2020
Agnico Eagle Mines Limited|AEM|industry|Gold & Silver
Agnico Eagle Mines Limited|AEM|sector|Basic Materials
Agnico Eagle Mines Limited|AEM|price|79.05
Agnico Eagle Mines Limited|AEM|Prev. Close|79.05
Agnico Eagle Mines Limited|AEM|Day's Range|77.72 - 79.23
Agnico Eagle Mines Limited|AEM|Revenue|2.67B
Agnico Eagle Mines Limited|AEM|Open|79.1
Agnico Eagle Mines Limited|AEM|52 wk Range|31 - 84.63
Agnico Eagle Mines Limited|AEM|EPS|2.05
Agnico Eagle Mines Limited|AEM|Volume|924295
Agnico Eagle Mines Limited|AEM|Market Cap|19.16B
Agnico Eagle Mines Limited|AEM|Dividend (Yield)|0.80 (1.01%)
Agnico Eagle Mines Limited|AEM|Average Vol. (3m)|1574754
Agnico Eagle Mines Limited|AEM|P/E Ratio|38.62
Agnico Eagle Mines Limited|AEM|Beta|0.9
Agnico Eagle Mines Limited|AEM|1-Year Change|33.76%
Agnico Eagle Mines Limited|AEM|Shares Outstanding|242321330
Agnico Eagle Mines Limited|AEM|Next Earnings Date|Oct 28 2020
American International Group Inc|AIG|industry|Insurance (Prop. & Casualty)
American International Group Inc|AIG|sector|Financial
American International Group Inc|AIG|price|30.99
American International Group Inc|AIG|Prev. Close|30.99
American International Group Inc|AIG|Day's Range|30.23 - 31.42
American International Group Inc|AIG|Revenue|48.63B
American International Group Inc|AIG|Open|30.38
American International Group Inc|AIG|52 wk Range|16.09 - 58.66
American International Group Inc|AIG|EPS| - 5.47
American International Group Inc|AIG|Volume|4862862
American International Group Inc|AIG|Market Cap|26.7B
American International Group Inc|AIG|Dividend (Yield)|1.28 (4.17%)
American International Group Inc|AIG|Average Vol. (3m)|6693685
American International Group Inc|AIG|P/E Ratio|N/A
American International Group Inc|AIG|Beta|1.47
American International Group Inc|AIG|1-Year Change| - 42.94%
American International Group Inc|AIG|Shares Outstanding|861433900
American International Group Inc|AIG|Next Earnings Date|Oct 28 2020
Air Products and Chemicals Inc|APD|industry|Chemical Manufacturing
Air Products and Chemicals Inc|APD|sector|Basic Materials
Air Products and Chemicals Inc|APD|price|289.82
Air Products and Chemicals Inc|APD|Prev. Close|289.82
Air Products and Chemicals Inc|APD|Day's Range|287.68 - 292.05
Air Products and Chemicals Inc|APD|Revenue|8.82B
Air Products and Chemicals Inc|APD|Open|288.42
Air Products and Chemicals Inc|APD|52 wk Range|167.43 - 298.88
Air Products and Chemicals Inc|APD|EPS|8.63
Air Products and Chemicals Inc|APD|Volume|1017190
Air Products and Chemicals Inc|APD|Market Cap|64.02B
Air Products and Chemicals Inc|APD|Dividend (Yield)|5.36 (1.86%)
Air Products and Chemicals Inc|APD|Average Vol. (3m)|1154451
Air Products and Chemicals Inc|APD|P/E Ratio|33.6
Air Products and Chemicals Inc|APD|Beta|0.93
Air Products and Chemicals Inc|APD|1-Year Change|26.69%
Air Products and Chemicals Inc|APD|Shares Outstanding|220894376
Air Products and Chemicals Inc|APD|Next Earnings Date|Oct 29 2020
Air T Inc|AIRT|industry|Air Courier
Air T Inc|AIRT|sector|Transportation
Air T Inc|AIRT|price|12.05
Air T Inc|AIRT|Prev. Close|12.05
Air T Inc|AIRT|Day's Range|12.05 - 12.05
Air T Inc|AIRT|Revenue|236.78M
Air T Inc|AIRT|Open|12.05
Air T Inc|AIRT|52 wk Range|9.06 - 24.5
Air T Inc|AIRT|EPS| - 0.09
Air T Inc|AIRT|Volume|239
Air T Inc|AIRT|Market Cap|34.73M
Air T Inc|AIRT|Dividend (Yield)|N/A (N/A)
Air T Inc|AIRT|Average Vol. (3m)|2116
Air T Inc|AIRT|P/E Ratio|N/A
Air T Inc|AIRT|Beta|1.37
Air T Inc|AIRT|1-Year Change| - 29.16%
Air T Inc|AIRT|Shares Outstanding|2881868
Air T Inc|AIRT|Next Earnings Date|Aug 17 2020
Airnet Technology Inc|ANTE|industry|Advertising
Airnet Technology Inc|ANTE|sector|Services
Airnet Technology Inc|ANTE|price|0.920
Airnet Technology Inc|ANTE|Prev. Close|0.92
Airnet Technology Inc|ANTE|Day's Range|0.85 - 0.92
Airnet Technology Inc|ANTE|Revenue|12.83M
Airnet Technology Inc|ANTE|Open|0.85
Airnet Technology Inc|ANTE|52 wk Range|0.626 - 1.83
Airnet Technology Inc|ANTE|EPS| - 30.39
Airnet Technology Inc|ANTE|Volume|148491
Airnet Technology Inc|ANTE|Market Cap|11.56M
Airnet Technology Inc|ANTE|Dividend (Yield)|N/A (N/A)
Airnet Technology Inc|ANTE|Average Vol. (3m)|647602
Airnet Technology Inc|ANTE|P/E Ratio|N/A
Airnet Technology Inc|ANTE|Beta|0.79
Airnet Technology Inc|ANTE|1-Year Change| - 8%
Airnet Technology Inc|ANTE|Shares Outstanding|127697060
Airnet Technology Inc|ANTE|Next Earnings Date|Aug 26 2020
AK Steel Holding Corporation|AKS|industry|Iron & Steel
AK Steel Holding Corporation|AKS|sector|Basic Materials
AK Steel Holding Corporation|AKS|price|1.550
AK Steel Holding Corporation|AKS|Prev. Close|1.8
AK Steel Holding Corporation|AKS|Day's Range|1.55 - 1.7
AK Steel Holding Corporation|AKS|Revenue|4.66B
AK Steel Holding Corporation|AKS|Open|1.64
AK Steel Holding Corporation|AKS|52 wk Range|1.55 - 3.59
AK Steel Holding Corporation|AKS|EPS|0.03
AK Steel Holding Corporation|AKS|Volume|N/A
AK Steel Holding Corporation|AKS|Market Cap|491.21M
AK Steel Holding Corporation|AKS|Dividend (Yield)|N/A (N/A)
AK Steel Holding Corporation|AKS|Average Vol. (3m)|27755496
AK Steel Holding Corporation|AKS|P/E Ratio|44.34
AK Steel Holding Corporation|AKS|Beta|2.69
AK Steel Holding Corporation|AKS|1-Year Change| - 32.31%
AK Steel Holding Corporation|AKS|Shares Outstanding|316909268
AK Steel Holding Corporation|AKS|Next Earnings Date|Aug 17 2020
Akamai Technologies Inc|AKAM|industry|Software & Programming
Akamai Technologies Inc|AKAM|sector|Technology
Akamai Technologies Inc|AKAM|price|107.90
Akamai Technologies Inc|AKAM|Prev. Close|107.9
Akamai Technologies Inc|AKAM|Day's Range|107.31 - 109.57
Akamai Technologies Inc|AKAM|Revenue|3.04B
Akamai Technologies Inc|AKAM|Open|109.47
Akamai Technologies Inc|AKAM|52 wk Range|75.18 - 115.98
Akamai Technologies Inc|AKAM|EPS|3.3
Akamai Technologies Inc|AKAM|Volume|948874
Akamai Technologies Inc|AKAM|Market Cap|17.56B
Akamai Technologies Inc|AKAM|Dividend (Yield)|N/A (N/A)
Akamai Technologies Inc|AKAM|Average Vol. (3m)|1816441
Akamai Technologies Inc|AKAM|P/E Ratio|32.7
Akamai Technologies Inc|AKAM|Beta|0.29
Akamai Technologies Inc|AKAM|1-Year Change|24.52%
Akamai Technologies Inc|AKAM|Shares Outstanding|162704861
Akamai Technologies Inc|AKAM|Next Earnings Date|Nov 02 2020
Akorn Inc|AKRXQ|industry|Biotechnology & Drugs
Akorn Inc|AKRXQ|sector|Healthcare
Akorn Inc|AKRXQ|price|0.130
Akorn Inc|AKRXQ|Prev. Close|0.129
Akorn Inc|AKRXQ|Day's Range|0.11 - 0.133
Akorn Inc|AKRXQ|Revenue|663.5M
Akorn Inc|AKRXQ|Open|0.129
Akorn Inc|AKRXQ|52 wk Range|0.015 - 5.4
Akorn Inc|AKRXQ|EPS| - 2.79
Akorn Inc|AKRXQ|Volume|2813376
Akorn Inc|AKRXQ|Market Cap|17.34M
Akorn Inc|AKRXQ|Dividend (Yield)|N/A (N/A)
Akorn Inc|AKRXQ|Average Vol. (3m)|7065019
Akorn Inc|AKRXQ|P/E Ratio|N/A
Akorn Inc|AKRXQ|Beta|0.96
Akorn Inc|AKRXQ|1-Year Change| - 95.2%
Akorn Inc|AKRXQ|Shares Outstanding|133407696
Akorn Inc|AKRXQ|Next Earnings Date|Oct 29 2020
Alaska Communications Systems|ALSK|industry|Communications Services
Alaska Communications Systems|ALSK|sector|Services
Alaska Communications Systems|ALSK|price|2.260
Alaska Communications Systems|ALSK|Prev. Close|2.26
Alaska Communications Systems|ALSK|Day's Range|2.223 - 2.27
Alaska Communications Systems|ALSK|Revenue|233.06M
Alaska Communications Systems|ALSK|Open|2.25
Alaska Communications Systems|ALSK|52 wk Range|1.44 - 2.86
Alaska Communications Systems|ALSK|EPS|0.18
Alaska Communications Systems|ALSK|Volume|158209
Alaska Communications Systems|ALSK|Market Cap|121.29M
Alaska Communications Systems|ALSK|Dividend (Yield)|N/A (N/A)
Alaska Communications Systems|ALSK|Average Vol. (3m)|416206
Alaska Communications Systems|ALSK|P/E Ratio|12.88
Alaska Communications Systems|ALSK|Beta|1.06
Alaska Communications Systems|ALSK|1-Year Change|29.89%
Alaska Communications Systems|ALSK|Shares Outstanding|53668057
Alaska Communications Systems|ALSK|Next Earnings Date|Nov 04 2020
Albireo Pharma Inc|ALBO|industry|Biotechnology & Drugs
Albireo Pharma Inc|ALBO|sector|Healthcare
Albireo Pharma Inc|ALBO|price|25.32
Albireo Pharma Inc|ALBO|Prev. Close|25.32
Albireo Pharma Inc|ALBO|Day's Range|23.3 - 25.52
Albireo Pharma Inc|ALBO|Revenue|11.28M
Albireo Pharma Inc|ALBO|Open|23.75
Albireo Pharma Inc|ALBO|52 wk Range|11.26 - 31.5
Albireo Pharma Inc|ALBO|EPS| - 5.92
Albireo Pharma Inc|ALBO|Volume|175626
Albireo Pharma Inc|ALBO|Market Cap|379.56M
Albireo Pharma Inc|ALBO|Dividend (Yield)|N/A (N/A)
Albireo Pharma Inc|ALBO|Average Vol. (3m)|114949
Albireo Pharma Inc|ALBO|P/E Ratio|N/A
Albireo Pharma Inc|ALBO|Beta|1.7
Albireo Pharma Inc|ALBO|1-Year Change|8.07%
Albireo Pharma Inc|ALBO|Shares Outstanding|14990711
Albireo Pharma Inc|ALBO|Next Earnings Date|Nov 17 2020
Alcoa Corp|AA|industry|Metal Mining
Alcoa Corp|AA|sector|Basic Materials
Alcoa Corp|AA|price|14.64
Alcoa Corp|AA|Prev. Close|14.64
Alcoa Corp|AA|Day's Range|14.18 - 14.78
Alcoa Corp|AA|Revenue|9.53B
Alcoa Corp|AA|Open|14.33
Alcoa Corp|AA|52 wk Range|5.16 - 23.46
Alcoa Corp|AA|EPS| - 3.46
Alcoa Corp|AA|Volume|2991556
Alcoa Corp|AA|Market Cap|2.72B
Alcoa Corp|AA|Dividend (Yield)|N/A (N/A)
Alcoa Corp|AA|Average Vol. (3m)|8364021
Alcoa Corp|AA|P/E Ratio|N/A
Alcoa Corp|AA|Beta|2.32
Alcoa Corp|AA|1-Year Change| - 16.44%
Alcoa Corp|AA|Shares Outstanding|185924291
Alcoa Corp|AA|Next Earnings Date|Oct 14 2020
Alexion Pharmaceuticals Inc|ALXN|industry|Major Drugs
Alexion Pharmaceuticals Inc|ALXN|sector|Healthcare
Alexion Pharmaceuticals Inc|ALXN|price|102.97
Alexion Pharmaceuticals Inc|ALXN|Prev. Close|102.97
Alexion Pharmaceuticals Inc|ALXN|Day's Range|101.17 - 103.46
Alexion Pharmaceuticals Inc|ALXN|Revenue|5.54B
Alexion Pharmaceuticals Inc|ALXN|Open|101.18
Alexion Pharmaceuticals Inc|ALXN|52 wk Range|72.67 - 125.52
Alexion Pharmaceuticals Inc|ALXN|EPS|3.73
Alexion Pharmaceuticals Inc|ALXN|Volume|865841
Alexion Pharmaceuticals Inc|ALXN|Market Cap|22.57B
Alexion Pharmaceuticals Inc|ALXN|Dividend (Yield)|N/A (N/A)
Alexion Pharmaceuticals Inc|ALXN|Average Vol. (3m)|1871136
Alexion Pharmaceuticals Inc|ALXN|P/E Ratio|27.59
Alexion Pharmaceuticals Inc|ALXN|Beta|1.37
Alexion Pharmaceuticals Inc|ALXN|1-Year Change| - 7.11%
Alexion Pharmaceuticals Inc|ALXN|Shares Outstanding|219172983
Alexion Pharmaceuticals Inc|ALXN|Next Earnings Date|Oct 22 2020
Alico Inc|ALCO|industry|Crops
Alico Inc|ALCO|sector|Consumer/Non-Cyclical
Alico Inc|ALCO|price|31.00
Alico Inc|ALCO|Prev. Close|31
Alico Inc|ALCO|Day's Range|30.89 - 32.27
Alico Inc|ALCO|Revenue|89.04M
Alico Inc|ALCO|Open|31.53
Alico Inc|ALCO|52 wk Range|22.55 - 38.25
Alico Inc|ALCO|EPS|3.07
Alico Inc|ALCO|Volume|7768
Alico Inc|ALCO|Market Cap|232.24M
Alico Inc|ALCO|Dividend (Yield)|0.36 (1.14%)
Alico Inc|ALCO|Average Vol. (3m)|21150
Alico Inc|ALCO|P/E Ratio|10.11
Alico Inc|ALCO|Beta|0.67
Alico Inc|ALCO|1-Year Change| - 3.03%
Alico Inc|ALCO|Shares Outstanding|7491642
Alico Inc|ALCO|Next Earnings Date|N/A
Align Technology Inc|ALGN|industry|Medical Equipment & Supplies
Align Technology Inc|ALGN|sector|Healthcare
Align Technology Inc|ALGN|price|306.96
